seqname,tax_id
MXR0570756.1_Sec-dependent_nitrous-oxide_reductase__Microvirga_sp._STS03_,cladeII
WP_199109696.1_MXLTISPECIES__Sec-dependent_nitrous-oxide_reductase__Pontibacter__MXX6118329.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_sp._XT310__MXW3365182.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_populi_,cladeII
WP_299824388.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Pontibacter_sp._,cladeII
WP_112304963.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_arcticus__RAX82814.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_arcticus_,cladeII
WP_162426823.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_pudoricolor_,cladeII
MDX5421671.1_Sec-dependent_nitrous-oxide_reductase__Hymenobacteraceae_bacterium_,cladeII
WP_299701466.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Pontibacter_sp._,cladeII
1077936.SAMN05421545_3753,cladeII
1317125.SAMN05444128_0149,cladeII
WP_101444894.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_ramchanderi__PKV62813.1_nitrous_oxide_reductase_apoprotein__Pontibacter_ramchanderi_,cladeII
WP_303413707.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_sp._XT731__MDX6391735.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_sp._XT731_,cladeII
WP_188501093.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_amylolyticus__GGG12966.1_nitrous-oxide_reductase__Pontibacter_amylolyticus_,cladeII
WP_116544338.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_virosus__PVY39465.1_nitrous_oxide_reductase_apoprotein__Pontibacter_virosus_,cladeII
WP_253406300.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_sp._HSC-36F09__MCP2045513.1_nitrous-oxide_reductase__Pontibacter_sp._HSC-36F09_,cladeII
WP_220624787.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_sp._HSC-14F20__MXX0332294.1_Sec-dependent_nitrous-oxide_reductase__Pontibacter_sp._HSC-14F20_,cladeII
MCL6523392.1_Sec-dependent_nitrous-oxide_reductase__Thermoflavifilum_sp._,cladeII
MXX5438097.1_Sec-dependent_nitrous-oxide_reductase__Thermoflavifilum_sp._,cladeII
WP_297043037.1_Sec-dependent_nitrous-oxide_reductase__Thermoflavifilum_sp._,cladeII
1393122.SAMN05660895_0497,cladeII
MXX6380443.1_Sec-dependent_nitrous-oxide_reductase__Thermoflavifilum_aggregans_,cladeII
WP_100313889.1_Sec-dependent_nitrous-oxide_reductase__Thermoflavifilum_aggregans__PXX75249.1_nitrous-oxide_reductase__Thermoflavifilum_aggregans_,cladeII
MCX6479336.1_Sec-dependent_nitrous-oxide_reductase__Phaeodactylibacter_sp._,cladeII
MCX6490821.1_Sec-dependent_nitrous-oxide_reductase__Phaeodactylibacter_sp._,cladeII
MCX0579948.1_Sec-dependent_nitrous-oxide_reductase__Phaeodactylibacter_sp.__MCX9295100.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
NXX89394.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MCX0396457.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium_,cladeII
WP_163285306.1_Sec-dependent_nitrous-oxide_reductase__Cryomorpha_ignava__NEN23914.1_Sec-dependent_nitrous-oxide_reductase__Cryomorpha_ignava_,cladeII
NXC82406.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
WP_245184630.1_Sec-dependent_nitrous-oxide_reductase__Neolewinella_antarctica__NXC26976.1_nitrous-oxide_reductase__Neolewinella_antarctica_,cladeII
1122179.GCA_000373105_04230,cladeII
WP_143400728.1_Sec-dependent_nitrous-oxide_reductase__Fulvivirga_sp._M361__TRX52214.1_Sec-dependent_nitrous-oxide_reductase__Fulvivirga_sp._M361_,cladeII
WP_302211014.1_Sec-dependent_nitrous-oxide_reductase__Tunicatimonas_pelagia_,cladeII
MCX0482575.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium_,cladeII
MCX0536903.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MCX0643378.1_Sec-dependent_nitrous-oxide_reductase__Phaeodactylibacter_sp._,cladeII
HXY13206.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXK8633811.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium__MXP7643868.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium__HMS66637.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXK8391493.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MAC95081.1_nitrous_oxide_reductase__Flavobacteriales_bacterium_,cladeII
WP_154852977.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacterium_xiamenense_,cladeII
WP_240459369.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacterium_jeungdonense__MDN3688732.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacterium_jeungdonense_,cladeII
WP_162343567.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacterium_salsum_,cladeII
WP_162416018.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacterium_roseum_,cladeII
WP_308350643.1_Sec-dependent_nitrous-oxide_reductase__Marivirga_sp._XDSF4-3__WMN12496.1_Sec-dependent_nitrous-oxide_reductase__Marivirga_sp._XDSF4-3_,cladeII
WP_325122766.1_Sec-dependent_nitrous-oxide_reductase__Marivirga_sp.__HET8860959.1_Sec-dependent_nitrous-oxide_reductase__Marivirga_sp._,cladeII
mhaa_Q3Y49_03950_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
RXA34292.1_MAG__Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
tr|E4TR05|E4TR05_MARTH,cladeII
MXK6264948.1_Sec-dependent_nitrous-oxide_reductase__Marivirga_aurantiaca_,cladeII
WP_290249261.1_Sec-dependent_nitrous-oxide_reductase__Echinicola_jeungdonensis__MDN3670685.1_Sec-dependent_nitrous-oxide_reductase__Echinicola_jeungdonensis_,cladeII
emai_KXP23_22130_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nosX__Sec-dependent_nitrous-oxide_reductase__A_,cladeII
HSI76075.1_Sec-dependent_nitrous-oxide_reductase__Lunatimonas_sp._,cladeII
HLW19624.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
HLT05932.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
WP_163377766.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacterium_sp._SYSX_L10401_,cladeII
NHE57149.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacterium_plantarum_,cladeII
MXD3630556.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacterium_sp._,cladeII
388280.SAMN04488057_102424,cladeII
AWX66062.1_nitrous-oxide_reductase__uncultured_bacterium_,cladeII
GIV33372.1_MAG__nitrous-oxide_reductase__Chitinophagales_bacterium_,cladeII
HXH18247.1_Sec-dependent_nitrous-oxide_reductase__Chitinophagales_bacterium_,cladeII
MDX4847231.1_Sec-dependent_nitrous-oxide_reductase__Chitinophagales_bacterium_,cladeII
RXL61791.1_MAG__Sec-dependent_nitrous-oxide_reductase__Xacteroidetes/Chlorobi_group_bacterium_ChocPot_Mid_,cladeII
1124780.GCA_000346615_01201,cladeII
MCX5252718.1_Sec-dependent_nitrous-oxide_reductase__Candidatus_Kapabacteria_bacterium_,cladeII
PKL85417.1_MAG__nitrous_oxide_reductase__Ignavibacteriae_bacterium_HGW-Ignavibacteriae-1_,cladeII
MXE2190444.1_Sec-dependent_nitrous-oxide_reductase__Candidatus_Kapabacteria_bacterium_,cladeII
MXS4001265.1_Sec-dependent_nitrous-oxide_reductase__Desulfobulbaceae_bacterium_,cladeII
WP_277488091.1_Sec-dependent_nitrous-oxide_reductase__Catalinimonas_alkaloidigena__MDF9801338.1_nitrous-oxide_reductase__Catalinimonas_alkaloidigena_,cladeII
WP_302248877.1_Sec-dependent_nitrous-oxide_reductase__Catalinimonas_niigatensis_,cladeII
MDH5608310.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
MDA0196262.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium__MDA1121737.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MCG8475929.1_Sec-dependent_nitrous-oxide_reductase__Cytophagales_bacterium_,cladeII
CAD5270746.1_Nitrous-oxide_reductase__Imperialibacter_sp._89__CAD5298397.1_Nitrous-oxide_reductase__Imperialibacter_sp._75__VVT34897.1_Nitrous-oxide_reductase__Imperialibacter_sp._EC-SDR9_,cladeII
WP_317488740.1_Sec-dependent_nitrous-oxide_reductase__Imperialibacter_roseus_,cladeII
RMG17228.1_MAG__Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
GXM30665.1_MAG__nitrous-oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
TNE35423.1_MAG__Sec-dependent_nitrous-oxide_reductase__bacterium_,cladeII
PKL78810.1_MAG__nitrous_oxide_reductase__Ignavibacteriae_bacterium_HGW-Ignavibacteriae-4_,cladeII
MCX0702600.1_Sec-dependent_nitrous-oxide_reductase__Ignavibacteriota_bacterium_,cladeII
1313301.GCA_000426825_00084,cladeII
MXR9998122.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
MCG8307431.1_Sec-dependent_nitrous-oxide_reductase__Cytophagales_bacterium_,cladeII
MCK5209016.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
TDI79880.1_MAG__Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
NXN26822.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
HNQ12000.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidia_bacterium__HNT80818.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidia_bacterium_,cladeII
MCX0734143.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium__MCX9241305.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium_,cladeII
NQV52213.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium_,cladeII
MXT6382096.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium_,cladeII
1121904.GCA_000379765_06243,cladeII
WP_151694013.1_Sec-dependent_nitrous-oxide_reductase__Phaeocystidibacter_marisrubri__KAX2816586.1_Sec-dependent_nitrous-oxide_reductase__Phaeocystidibacter_marisrubri__GGH69802.1_nitrous-oxide_reductase__Phaeocystidibacter_marisrubri_,cladeII
TNE28823.1_MAG__Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
WP_210759772.1_Sec-dependent_nitrous-oxide_reductase__Croceimicrobium_hydrocarbonivorans_,cladeII
tr|G8R6E9|G8R6E9_XWEHD,cladeII
XTW63380.1_Sec-dependent_nitrous-oxide_reductase__bacterium_SCSIX_12741_,cladeII
MXD80569.1_nitrous_oxide_reductase__Crocinitomicaceae_bacterium_,cladeII
MCX0480189.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriales_bacterium_,cladeII
MDN5210618.1_Sec-dependent_nitrous-oxide_reductase__Fulvivirgaceae_bacterium_XMA12_,cladeII
MDN5205035.1_Sec-dependent_nitrous-oxide_reductase__Fulvivirgaceae_bacterium_XMA10_,cladeII
MDH3710139.1_Sec-dependent_nitrous-oxide_reductase__Cyclobacteriaceae_bacterium_,cladeII
1852619.GCA_001657315_03177,cladeII
1237149.C900_03372,cladeII
WP_155174207.1_Sec-dependent_nitrous-oxide_reductase__Fulvivirga_kasyanovii__MTI27203.1_Sec-dependent_nitrous-oxide_reductase__Fulvivirga_kasyanovii_,cladeII
HNP19793.1_Sec-dependent_nitrous-oxide_reductase__Fulvivirga_sp._,cladeII
WP_266056213.1_Sec-dependent_nitrous-oxide_reductase__Mangrovivirga_halotolerans__MCX2743557.1_Sec-dependent_nitrous-oxide_reductase__Mangrovivirga_halotolerans_,cladeII
WP_137091918.1_Sec-dependent_nitrous-oxide_reductase__Mangrovivirga_cuniculi_,cladeII
WP_127342661.1_Sec-dependent_nitrous-oxide_reductase__Ancylomarina_longa__RXT79370.1_Sec-dependent_nitrous-oxide_reductase__Ancylomarina_longa_,cladeII
WP_129252793.1_Sec-dependent_nitrous-oxide_reductase__Ancylomarina_salipaludis__RXQ96608.1_Sec-dependent_nitrous-oxide_reductase__Ancylomarina_salipaludis_,cladeII
WP_275121185.1_Sec-dependent_nitrous-oxide_reductase__Ancylomarina_sp._DW003__MDE5420841.1_Sec-dependent_nitrous-oxide_reductase__Ancylomarina_sp._DW003_,cladeII
1797319.A2X03_15010,cladeII
MCP4311213.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
HEC45018.1_Sec-dependent_nitrous-oxide_reductase__Xacteroides_sp._,cladeII
HXW26458.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidales_bacterium_,cladeII
MXM3435100.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MXW6460375.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidales_bacterium_,cladeII
MCK9400744.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidales_bacterium_,cladeII
NTV83463.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidales_bacterium_,cladeII
HNQ82086.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidales_bacterium__HXX78186.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidales_bacterium__HPM92939.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidales_bacterium_,cladeII
MXP6871276.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidales_bacterium_,cladeII
MDX9905118.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidales_bacterium_,cladeII
NXX45964.1_Sec-dependent_nitrous-oxide_reductase__Chlorobiota_bacterium_,cladeII
MXS4058703.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidales_bacterium_,cladeII
MXX1010224.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
PKP30530.1_MAG__nitrous_oxide_reductase__Xacteroidetes_bacterium_HGW-Xacteroidetes-16_,cladeII
MDP2722014.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidales_bacterium_,cladeII
MXX3927960.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
PIQ32848.1_MAG__nitrous_oxide_reductase__Xacteroidetes_bacterium_CG18_big_fil_WC_8_21_14_2_50_41_14__PXX59134.1_MAG__nitrous_oxide_reductase__Xacteroidetes_bacterium_CG_4_9_14_3_um_filter_41_19_,cladeII
1797348.A2W85_04450,cladeII
MDH3246346.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXK8704722.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
NXQ25476.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXK7341754.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX0694230.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium__MCX9312554.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
MCF8237306.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX0647718.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX9327245.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
WP_235291273.1_Sec-dependent_nitrous-oxide_reductase__Portibacter_lacus__GLR17603.1_nitrous-oxide_reductase__Portibacter_lacus_,cladeII
MDF1698441.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MDG2448700.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
NND06859.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX0668960.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX0685800.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXT8220238.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidia_bacterium_,cladeII
NNF33061.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
NNF01268.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidia_bacterium_,cladeII
MXT8230027.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidia_bacterium_,cladeII
NNE25389.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
NNE15691.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX0631463.1_Sec-dependent_nitrous-oxide_reductase__Lewinella_sp._,cladeII
MCX9080125.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
MXK6902385.1_Sec-dependent_nitrous-oxide_reductase__Saprospirales_bacterium_,cladeII
MXK7338319.1_Sec-dependent_nitrous-oxide_reductase__Saprospirales_bacterium_,cladeII
MCX9284194.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
MXK7408202.1_Sec-dependent_nitrous-oxide_reductase__Saprospirales_bacterium_,cladeII
MXK8490145.1_Sec-dependent_nitrous-oxide_reductase__Saprospirales_bacterium_,cladeII
MXK7477052.1_Sec-dependent_nitrous-oxide_reductase__Haliscomenobacter_sp.__MXK8879624.1_Sec-dependent_nitrous-oxide_reductase__Haliscomenobacter_sp._,cladeII
MXV6426637.1_Nitrous-oxide_reductase__Haliscomenobacter_sp._,cladeII
MXK8654016.1_Sec-dependent_nitrous-oxide_reductase__Haliscomenobacter_sp._,cladeII
HMQ50140.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium__HMQ85627.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXK7869886.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXP8238744.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXX2927724.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
PSR13826.1_MAG__nitrous_oxide_reductase__Xacteroidota_bacterium__PTM10071.1_MAG__nitrous_oxide_reductase__Xacteroidota_bacterium_,cladeII
HRK80975.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
HRD79317.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXE2209049.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX0657314.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
HPQ99227.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium__HRV84314.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX9271109.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
HQX52968.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX0670976.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium__HPG06822.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
HPR01338.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX9317778.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
1122176.GCA_000379805_04221,cladeII
WP_282773921.1_Sec-dependent_nitrous-oxide_reductase__Phaeodactylibacter_xiamenensis_,cladeII
MCR9102645.1_Sec-dependent_nitrous-oxide_reductase__bacterium_,cladeII
1524460.IX84_24890,cladeII
MCX9300049.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
MCX9272418.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
MCX0607236.1_Sec-dependent_nitrous-oxide_reductase__Lewinella_sp.__MCX9278464.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
HMQ60876.1_Sec-dependent_nitrous-oxide_reductase__Flavilitoribacter_sp._,cladeII
HMQ89280.1_Sec-dependent_nitrous-oxide_reductase__Flavilitoribacter_sp._,cladeII
GXM35580.1_MAG__nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCG8326859.1_Sec-dependent_nitrous-oxide_reductase__Chitinophagales_bacterium_,cladeII
MCX0561470.1_Sec-dependent_nitrous-oxide_reductase__Phaeodactylibacter_sp._,cladeII
MCX9037647.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
MCX0613530.1_Sec-dependent_nitrous-oxide_reductase__Phaeodactylibacter_sp._,cladeII
MCX0558447.1_Sec-dependent_nitrous-oxide_reductase__Phaeodactylibacter_sp._,cladeII
MCX9267188.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium__MCX9289157.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
MCX0549780.1_Sec-dependent_nitrous-oxide_reductase__Phaeodactylibacter_sp.__MCX9052585.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
MCX6490462.1_Sec-dependent_nitrous-oxide_reductase__Phaeodactylibacter_sp._,cladeII
MCX9295956.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
MCX0578959.1_Sec-dependent_nitrous-oxide_reductase__Phaeodactylibacter_sp._,cladeII
MDX2248020.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidia_bacterium_,cladeII
MCX0835670.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
HFA48458.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MXP6183800.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX6485499.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
NND32576.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MDH3651568.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX0661114.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
AWX66137.1_nitrous-oxide_reductase__uncultured_bacterium_,cladeII
HHM20384.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
NNC95234.1_Sec-dependent_nitrous-oxide_reductase__Chitinophagales_bacterium_,cladeII
MDX1478390.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MDX1407363.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MDX1684416.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MDW3646711.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidia_bacterium_,cladeII
MDF1867121.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCR9287732.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MCX0706502.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXR9920231.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MCX0519547.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium__MCX9339962.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
GIV31639.1_MAG__hypothetical_protein_KatS3mg029_0990__Saprospiraceae_bacterium_,cladeII
RME05604.1_MAG__Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MAT53464.1_nitrous_oxide_reductase__Saprospirales_bacterium_,cladeII
MCF8281820.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidales_bacterium_,cladeII
MCC6725441.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXK9012927.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXK8563439.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MCX0347911.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXK8567408.1_Sec-dependent_nitrous-oxide_reductase__Saprospiraceae_bacterium_,cladeII
MXK8427643.1_Sec-dependent_nitrous-oxide_reductase__Lewinellaceae_bacterium_,cladeII
RLD26428.1_MAG__Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
1150389.XX101_02274,cladeII
MXX2525564.1_Sec-dependent_nitrous-oxide_reductase__Xacteroidota_bacterium_,cladeII
MDT8414667.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
PXX12487.1_MAG__nitrous_oxide_reductase__Flavobacteriales_bacterium_CG_4_9_14_3_um_filter_40_17_,cladeII
MDX4149088.1_Sec-dependent_nitrous-oxide_reductase__Flavobacteriaceae_bacterium_,cladeII
PKP42374.1_MAG__nitrous_oxide_reductase__Xacteroidetes_bacterium_HGW-Xacteroidetes-13_,cladeII
WP_008236988.1_Sec-dependent_nitrous-oxide_reductase__Imtechella_halotolerans_,cladeII
WP_242938806.1_Sec-dependent_nitrous-oxide_reductase__Xhouia_spongiae_,cladeII
WP_038266915.1_Sec-dependent_nitrous-oxide_reductase__Xhouia_amylolytica__ETN94445.1_nitrous-oxide_reductase__Xhouia_amylolytica_AD3_,cladeII
376730.SAMN04487906_3064,cladeII
MDX4230012.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_sp._,cladeII
28189.CCYN74_190019,cladeII
WP_212897736.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_cynodegmi__GIM51182.1_hypothetical_protein_CAPN004_02120__Capnocytophaga_cynodegmi_,cladeII
WP_212906091.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_stomatis__GIM49757.1_hypothetical_protein_CAPN003_12090__Capnocytophaga_stomatis_,cladeII
csto_CGC58_10535_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous_oxide_reductase__A_,cladeII
MDX4880185.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_sp._,cladeII
WP_314678442.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Capnocytophaga_sp._,cladeII
WP_298823366.1_Sec-dependent_nitrous-oxide_reductase__uncultured_Capnocytophaga_sp._,cladeII
WP_314054762.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
cgh_CGC50_05240_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous_oxide_reductase__A_,cladeII
WP_314993065.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis__MEX3074141.1_Sec-dependent_nitrous-oxide_reductase__Capnocytophaga_gingivalis_,cladeII
